Ensembl
ENST00000552490
ENST00000397536
ENST00000382688
ENST00000361150
ENST00000568606
ENST00000373266
ENST00000423517
ENST00000618073
ENST00000462548
ENST00000315144
ENST00000382538
ENST00000509849
ENST00000375238
ENST00000369643
ENST00000273347
ENST00000510934
ENST00000488290
ENST00000526054
ENST00000373542
ENST00000256496
ENST00000368858
ENST00000491306
ENST00000446558
ENST00000624436
ENST00000636050
ENST00000635756
ENST00000534905
ENST00000530617
ENST00000264832
ENST00000636330
ENST00000568849
ENST00000225276
ENST00000366610
ENST00000366609
ENST00000491430
ENST00000593678
ENST00000319921
ENST00000383699
ENST00000511685
ENST00000234590
ENST00000233505
ENST00000309889
ENST00000543522
ENST00000244926
ENST00000503780
ENST00000400052
ENST00000594523
ENST00000349311
ENST00000505207
ENST00000505307
ENST00000510129
ENST00000366862
ENST00000344120
ENST00000625761
ENST00000352460
ENST00000618915
ENST00000587470
ENST00000232978
ENST00000429888
ENST00000438257
ENST00000422005
ENST00000481132
ENST00000360472
ENST00000368076
ENST00000409115
ENST00000308275
ENST00000565131
ENST00000451311
ENST00000395753
ENST00000220325
ENST00000370206
ENST00000415017
ENST00000367976
ENST00000381782
ENST00000518219
ENST00000520900
ENST00000521675
ENST00000260447
ENST00000532240
ENST00000378670
ENST00000590210
ENST00000279036
ENST00000377990
ENST00000530611
ENST00000519086
ENST00000378345
ENST00000523609
ENST00000463229
ENST00000285896
ENST00000584014
ENST00000445658
ENST00000578373
ENST00000269571
ENST00000406381
ENST00000288235
ENST00000447873
ENST00000428696
ENST00000481777
ENST00000436227
ENST00000446120
ENST00000224949
ENST00000421473
ENST00000216133
ENST00000248139
ENST00000464233
ENST00000467549
ENST00000263826
ENST00000529905
ENST00000527009
ENST00000324581
ENST00000615148
ENST00000308488
ENST00000488124
ENST00000629586
ENST00000295640
ENST00000294785
ENST00000323557
ENST00000330143
ENST00000606017
ENST00000296315
ENST00000482684
ENST00000243997
ENST00000227507
ENST00000462092
ENST00000617876
ENST00000341744
ENST00000395814
ENST00000359635
ENST00000295324
ENST00000552551
ENST00000293308
ENST00000374206
ENST00000311160
ENST00000627049
ENST00000554215
ENST00000578552
ENST00000366628
ENST00000496662
ENST00000361479
ENST00000559450
ENST00000637174
ENST00000368954
ENST00000393033
ENST00000346473
ENST00000461397
ENST00000612318
ENST00000376693
ENST00000389805
ENST00000524725
ENST00000359175
ENST00000497137
ENST00000366957
ENST00000617571
ENST00000334571
ENST00000546834
ENST00000445961
ENST00000607714
ENST00000377732
ENST00000615452
ENST00000361735
ENST00000478753
ENST00000451288
ENST00000470495
ENST00000525839
ENST00000306602
ENST00000265104
ENST00000409299
ENST00000392583
ENST00000449768
ENST00000525183
ENST00000555082
ENST00000531864
ENST00000275080
ENST00000590500
ENST00000496081
ENST00000376809
ENST00000599300
ENST00000367649
ENST00000462775
ENST00000576674
ENST00000398743
ENST00000336798
ENST00000611931
ENST00000488179
ENST00000389231
ENST00000295688
ENST00000484880
ENST00000379375
ENST00000333628
ENST00000599857
ENST00000531499
ENST00000488500
ENST00000307839
ENST00000413699
ENST00000321348
ENST00000369612
ENST00000510871
ENST00000252699
ENST00000497637
ENST00000320481
ENST00000243344
ENST00000369984
ENST00000457623
ENST00000369936
ENST00000375442
ENST00000358901
ENST00000554775
ENST00000367409
ENST00000367408
ENST00000405858
ENST00000395564
ENST00000366955
ENST00000498278
ENST00000543719
ENST00000216044
ENST00000602540
ENST00000388918
ENST00000563270
ENST00000216605
ENST00000301382
ENST00000255108
ENST00000408993
ENST00000259395
ENST00000620953
ENST00000368868
ENST00000426705
ENST00000463664
ENST00000536003
ENST00000389698
ENST00000637992
ENST00000374134
ENST00000261266
ENST00000323180
ENST00000436062
ENST00000367975
ENST00000470743
ENST00000366777
ENST00000469360
ENST00000245934
ENST00000474374
ENST00000394300
ENST00000601538
ENST00000289779
ENST00000261880
ENST00000538028
ENST00000355426
ENST00000223095
ENST00000567804
ENST00000329078
ENST00000409272
ENST00000303383
ENST00000511473
ENST00000502905
ENST00000508682
ENST00000510199
ENST00000357182
ENST00000280154
ENST00000621592
ENST00000477663
ENST00000416274
ENST00000580287
ENST00000369966
ENST00000367248
ENST00000637569
ENST00000508526
ENST00000357328
ENST00000610745
ENST00000419792
ENST00000585462
ENST00000409896
ENST00000223210
ENST00000433297
ENST00000434570
ENST00000225525
ENST00000321437
ENST00000376957
ENST00000308775
ENST00000244364
ENST00000361203
ENST00000370765
ENST00000590172
ENST00000507209
ENST00000393375
ENST00000376451
ENST00000475465
ENST00000591462
ENST00000298910
ENST00000414533
ENST00000624776
ENST00000361204
ENST00000263274
ENST00000427526
ENST00000599165
ENST00000628183
ENST00000426239
ENST00000487694
ENST00000486310
ENST00000632048
ENST00000369415
ENST00000544405
ENST00000635986
ENST00000521303
ENST00000325207
ENST00000357903
ENST00000439274
ENST00000358918
ENST00000263388
ENST00000221232
ENST00000368621
ENST00000517455
ENST00000569669
ENST00000395145
ENST00000340958
ENST00000367288
ENST00000003100
ENST00000357332
ENST00000297109
ENST00000456909
ENST00000305815
ENST00000275493
ENST00000233596
ENST00000367926
ENST00000635866
ENST00000636398
ENST00000394691
ENST00000226760
ENST00000491895
ENST00000622544
ENST00000432757
ENST00000455393
ENST00000535844
ENST00000345046
ENST00000429550
ENST00000611694
ENST00000379389
ENST00000264382
ENST00000252992
ENST00000469609
ENST00000211998
ENST00000614697
ENST00000615385
ENST00000264908
ENST00000513000
ENST00000511838
ENST00000306176
ENST00000221992
ENST00000368321
ENST00000368320
ENST00000453057
ENST00000544255
ENST00000555280
ENST00000334241
ENST00000591539
ENST00000573196
ENST00000489287
ENST00000376745
ENST00000573955
ENST00000470125
ENST00000485456
ENST00000432959
ENST00000568295
ENST00000612580
ENST00000529800
ENST00000566039
ENST00000327134
ENST00000361577
ENST00000361462
ENST00000370717
ENST00000618527
ENST00000546939
ENST00000354955
ENST00000395103
ENST00000224862
ENST00000265362
ENST00000493963
ENST00000409512
ENST00000368277
ENST00000381196
ENST00000276440
ENST00000313028
ENST00000276914
ENST00000380394
ENST00000394265
ENST00000394267
ENST00000518448
ENST00000296658
ENST00000488466
ENST00000373616
ENST00000227378
ENST00000369047
ENST00000620242
ENST00000477442
ENST00000228945
ENST00000614944
ENST00000488683
ENST00000261921
ENST00000559158
ENST00000321556
ENST00000296953
ENST00000343242
ENST00000368406
ENST00000497282
ENST00000379958
ENST00000620985
ENST00000297596
ENST00000452194
ENST00000421306
ENST00000319119
ENST00000373452
ENST00000303961
ENST00000400331
ENST00000332878
ENST00000585482
ENST00000527950
ENST00000600213
ENST00000261249
ENST00000495401
ENST00000397382
ENST00000505658
ENST00000435224
ENST00000498518
ENST00000436461
ENST00000361901
ENST00000496024
ENST00000393118
ENST00000367103
ENST00000246554
ENST00000423777
ENST00000522433
ENST00000277632
ENST00000344924
ENST00000393132
ENST00000572412
ENST00000391898
ENST00000296861
ENST00000483979
ENST00000505490
ENST00000524698
ENST00000265983
ENST00000581979
ENST00000258962
ENST00000354334
ENST00000301258
ENST00000605618
ENST00000333503
ENST00000517956
ENST00000627587
ENST00000615540
ENST00000582401
ENST00000505222
ENST00000373586
ENST00000366835
ENST00000288840
ENST00000612349
ENST00000254958
ENST00000366558
ENST00000366555
ENST00000256785
ENST00000396864
ENST00000557894
ENST00000561342
ENST00000561415
ENST00000560542
ENST00000560311
ENST00000422090
ENST00000613839
ENST00000523102
ENST00000320476
ENST00000380171
ENST00000467825
ENST00000604404
ENST00000376021
ENST00000409086
ENST00000355072
ENST00000361373
ENST00000439109
ENST00000476531
ENST00000251038
ENST00000555755
ENST00000418625
ENST00000519374
ENST00000382123
ENST00000475336
ENST00000374193
ENST00000265069
ENST00000352645
ENST00000369583
ENST00000444842
ENST00000509225
ENST00000355815
ENST00000346166
ENST00000066544
ENST00000406644
ENST00000395881
ENST00000561617
ENST00000562430
ENST00000389983
ENST00000297625
ENST00000508361
ENST00000590885
ENST00000425244
ENST00000632431
ENST00000574294
ENST00000376062
ENST00000358204
ENST00000546392
ENST00000631691
ENST00000513454
ENST00000540357
ENST00000291565
ENST00000343528
ENST00000611774
ENST00000265284
ENST00000453495
ENST00000254351
ENST00000558815
ENST00000484027
ENST00000454345
ENST00000369847
ENST00000394440
ENST00000463519
ENST00000215582
ENST00000372996
ENST00000389194
ENST00000614971
ENST00000373580
ENST00000361906
ENST00000345664
ENST00000493233
ENST00000265748
ENST00000392521
ENST00000379789
ENST00000379775
ENST00000350697
ENST00000549370
ENST00000371222
ENST00000604458
ENST00000355303
ENST00000531349
ENST00000430969
ENST00000508821
ENST00000262059
ENST00000382280
ENST00000341469
ENST00000085079
ENST00000434230
ENST00000409063
ENST00000312428
ENST00000490107
ENST00000376499
ENST00000561448
ENST00000460382
ENST00000427522
ENST00000479540
ENST00000373585
ENST00000457887
ENST00000610712
ENST00000592484
ENST00000509176
ENST00000482093
ENST00000413219
ENST00000523483
ENST00000611049
ENST00000236959
ENST00000443953
ENST00000333129
ENST00000532870
ENST00000367480
ENST00000574547
ENST00000258646
ENST00000587648
ENST00000585771
ENST00000395842
ENST00000566524
ENST00000395704
ENST00000616763
ENST00000216264
ENST00000344387
ENST00000619850
ENST00000217429
ENST00000538189
ENST00000430157
ENST00000349064
ENST00000372839
ENST00000248054
ENST00000379803
ENST00000523837
ENST00000433211
ENST00000368809
ENST00000478348
ENST00000379655
ENST00000370355
ENST00000262395
ENST00000490523
ENST00000409765
ENST00000293230
ENST00000449182
ENST00000474945
ENST00000511577
ENST00000292433
ENST00000307340
ENST00000463589
ENST00000510324
ENST00000491911
ENST00000589165
ENST00000532927
ENST00000247207
ENST00000344616
ENST00000225964
ENST00000559255
ENST00000588748
ENST00000458663
ENST00000344204
ENST00000462457
ENST00000347708
ENST00000345988
ENST00000370481
ENST00000238682
ENST00000556674
ENST00000508491
ENST00000361813
ENST00000613315
ENST00000428931
ENST00000310574
ENST00000381132
ENST00000421600
ENST00000358869
ENST00000538763
ENST00000393304
ENST00000441802
ENST00000614102
ENST00000222122
ENST00000601104
ENST00000613146
ENST00000354947
ENST00000585517
ENST00000389272
ENST00000299957
ENST00000605788
ENST00000379883
ENST00000546964
ENST00000373057
ENST00000634764
ENST00000361157
ENST00000339145
ENST00000362020
ENST00000361842
ENST00000374490
ENST00000322716
ENST00000405201
ENST00000356219
ENST00000367204
ENST00000618875
ENST00000373087
ENST00000473760
ENST00000259235
ENST00000358738
ENST00000472745
ENST00000508171
ENST00000423649
ENST00000368876
ENST00000522171
ENST00000520526
ENST00000553474
ENST00000442011
ENST00000310864
ENST00000612452
ENST00000396044
ENST00000468747
ENST00000378465
ENST00000416600
ENST00000369903
ENST00000305631
ENST00000356495
ENST00000306100
ENST00000508515
ENST00000511671
ENST00000461972
ENST00000422650
ENST00000225777
ENST00000259939
ENST00000524308
ENST00000560328
ENST00000369763
ENST00000475322
ENST00000316423
ENST00000379850
ENST00000400040
ENST00000327367
ENST00000437633
ENST00000405333
ENST00000598742
ENST00000399006
ENST00000514247
ENST00000423729
ENST00000411423
ENST00000602447
ENST00000348911
ENST00000308893
ENST00000489344
ENST00000462317
ENST00000498431
ENST00000468978
ENST00000612778
ENST00000512866
ENST00000308162
ENST00000269397
ENST00000621051
ENST00000222330
ENST00000616070
ENST00000327928
ENST00000309156
ENST00000485182
ENST00000410023
ENST00000513834
ENST00000342505
ENST00000329542
ENST00000395366
ENST00000358506
ENST00000558518
ENST00000252444
ENST00000389484
ENST00000449309
ENST00000439383
ENST00000567076
ENST00000567430
ENST00000588740
ENST00000231721
ENST00000346872
ENST00000489216
ENST00000348035
ENST00000497741
ENST00000519286
ENST00000368408
ENST00000619119
ENST00000391555
ENST00000464789
ENST00000220507
ENST00000396969
ENST00000324679
ENST00000422982
ENST00000418781
ENST00000370751
ENST00000476876
ENST00000486882
ENST00000286918
ENST00000323588
ENST00000437719
ENST00000492372
ENST00000269812
ENST00000425673
ENST00000366581
ENST00000268251
ENST00000260061
ENST00000367137
ENST00000367797
ENST00000368002
ENST00000494347
ENST00000403744
ENST00000295984
ENST00000412055
ENST00000434693
ENST00000507142
ENST00000369066
ENST00000555349
ENST00000374816
ENST00000398598
ENST00000317951
ENST00000271636
ENST00000457587
ENST00000396856
ENST00000619601
ENST00000431670
ENST00000495180
ENST00000372554
ENST00000455407
ENST00000263674
ENST00000493205
ENST00000450765
ENST00000378466
ENST00000470551
ENST00000243253
ENST00000306014
ENST00000551344
ENST00000083182
ENST00000347849
ENST00000519607
ENST00000361981
ENST00000316163
ENST00000273550
ENST00000620041
ENST00000620308
ENST00000367495
ENST00000239938
ENST00000383446
ENST00000366881
ENST00000394904
ENST00000306730
ENST00000521309
ENST00000521328
ENST00000437293
ENST00000236051
ENST00000525091
ENST00000429770
ENST00000422167
ENST00000539196
ENST00000485273
ENST00000227525
ENST00000476351
ENST00000637199
ENST00000491533
ENST00000359271
ENST00000457361
ENST00000375208
ENST00000253354
ENST00000464032
ENST00000482858
ENST00000540898
ENST00000409336
ENST00000414786
ENST00000300006
ENST00000248975
ENST00000311303
ENST00000534418
ENST00000264266
ENST00000635811
ENST00000337530
ENST00000343762
ENST00000409623
ENST00000452445
ENST00000549027
ENST00000282007
ENST00000599293
ENST00000574151
ENST00000484746
ENST00000216127
ENST00000331163
ENST00000345097
ENST00000355947
ENST00000481771
ENST00000335351
ENST00000545521
ENST00000283871
ENST00000530721
ENST00000527446
ENST00000006053
ENST00000565912
ENST00000458592
ENST00000371113
ENST00000338376
ENST00000315050
ENST00000468479
ENST00000447866
ENST00000467076
ENST00000542569
ENST00000449886
ENST00000354667
ENST00000305885
ENST00000312734
ENST00000354694
ENST00000361921
ENST00000525967
ENST00000393196
ENST00000264572
ENST00000309791
ENST00000482108
ENST00000380542
ENST00000528968
ENST00000402615
ENST00000555528
ENST00000555380
ENST00000553797
ENST00000382909
ENST00000487017
ENST00000461915
ENST00000470017
ENST00000232014
ENST00000344300
ENST00000379370
ENST00000215754
ENST00000506495
ENST00000507051
ENST00000394820
ENST00000399959
ENST00000520539
ENST00000220959
ENST00000513999
ENST00000449416
ENST00000257910
ENST00000225648
ENST00000191018
ENST00000555474
ENST00000588419
ENST00000614496
ENST00000622629
ENST00000510309
ENST00000465325
ENST00000522223
ENST00000392474
ENST00000515740
ENST00000436759
ENST00000265187
ENST00000378886
ENST00000361099
ENST00000392322
ENST00000424722
ENST00000372731
ENST00000372739
ENST00000424842
ENST00000340437
ENST00000216037
ENST00000484256
ENST00000482720
ENST00000611155
ENST00000376840
ENST00000409318
ENST00000431206
ENST00000372314
ENST00000534599
ENST00000532359
ENST00000526562
ENST00000331825
ENST00000265346
ENST00000539908
ENST00000263276
ENST00000588234
ENST00000405140
ENST00000522299
ENST00000522098
ENST00000348824
ENST00000544733
ENST00000238823
ENST00000297029
ENST00000519209
ENST00000338972
ENST00000217026
ENST00000338920
ENST00000426496
ENST00000383607
ENST00000375068
ENST00000317508
ENST00000369559
ENST00000369558
ENST00000361587
ENST00000306749
ENST00000578424
ENST00000444632
ENST00000443739
ENST00000411464
ENST00000366977
ENST00000368300
ENST00000620169
ENST00000370992
ENST00000616432
ENST00000406549
ENST00000323699
ENST00000569965
ENST00000520381
ENST00000527990
ENST00000525883
ENST00000527850
ENST00000532469
ENST00000613959
ENST00000271638
ENST00000373696
ENST00000368918
ENST00000371795
ENST00000366769
ENST00000568396
ENST00000290573
ENST00000373146
ENST00000245185
ENST00000567300
ENST00000407877
ENST00000404338
ENST00000218388
ENST00000482280
ENST00000406733
ENST00000302386
ENST00000333046
ENST00000348564
ENST00000432462
ENST00000377254
ENST00000461587
ENST00000366641
ENST00000595022
ENST00000535788
ENST00000160827
ENST00000274364
ENST00000375326
ENST00000582026
ENST00000292169
ENST00000381232
ENST00000424629
ENST00000235090
ENST00000368864
ENST00000399332
ENST00000381897
ENST00000358252
ENST00000503315
ENST00000331563
ENST00000368222
ENST00000428288
ENST00000260526
ENST00000520166
ENST00000358030
ENST00000252979
ENST00000529006
ENST00000530342
ENST00000395680
ENST00000487451
ENST00000570628
ENST00000637915
ENST00000438213
ENST00000267425
ENST00000560160
ENST00000334121
ENST00000377419
ENST00000339647
ENST00000279281
ENST00000373224
ENST00000556539
ENST00000468084
ENST00000395961
ENST00000422805
ENST00000447879
ENST00000476724
ENST00000371509
ENST00000528809
ENST00000295095
ENST00000252593
ENST00000371225
ENST00000452837
ENST00000376652
ENST00000296161
ENST00000227918
ENST00000374866
ENST00000303296
ENST00000523282
ENST00000556511
ENST00000585156
ENST00000346330
ENST00000630695
ENST00000559742
ENST00000243056
ENST00000614498
ENST00000372967
ENST00000599084
ENST00000356244
ENST00000273048
ENST00000334461
ENST00000292494
ENST00000430246
ENST00000555309
ENST00000553614
ENST00000448787
ENST00000368346
ENST00000460818
ENST00000554609
ENST00000436088
ENST00000529383
ENST00000375155
ENST00000246194
ENST00000251250
ENST00000425464
ENST00000538751
ENST00000264668
ENST00000535997
ENST00000610743
ENST00000441582
ENST00000358595
ENST00000506572
ENST00000292431
ENST00000233143
ENST00000320017
ENST00000370794
ENST00000245796
ENST00000612041
ENST00000526296
ENST00000371095
ENST00000393256
ENST00000317897
ENST00000408952
ENST00000549595
ENST00000429375
ENST00000555003
ENST00000287590
ENST00000295887
ENST00000402580
ENST00000405506
ENST00000483437
ENST00000268099
ENST00000256084
ENST00000348108
ENST00000547649
ENST00000506060
ENST00000583195
ENST00000553110
ENST00000263733
ENST00000271620
ENST00000392382
ENST00000230859
ENST00000513440
ENST00000454190
ENST00000489941
ENST00000319331
ENST00000359128
ENST00000323959
ENST00000280481
ENST00000323274
ENST00000417602
ENST00000404377
ENST00000347055
ENST00000344768
ENST00000470827
ENST00000420641
ENST00000264346
ENST00000301264
ENST00000314392
ENST00000427946
ENST00000505143
ENST00000510756
ENST00000510500
ENST00000449934
ENST00000355938
ENST00000410084
ENST00000468178
ENST00000436965
ENST00000435711
ENST00000432457
ENST00000277480
ENST00000336942
ENST00000369905
ENST00000418501
ENST00000339859
ENST00000497106
ENST00000326837
ENST00000368074
ENST00000465432
ENST00000368716
ENST00000366899
ENST00000558720
ENST00000610020
ENST00000495703
ENST00000322008
ENST00000377795
ENST00000353334
ENST00000556957
ENST00000555393
ENST00000378204
ENST00000437196
ENST00000286234
ENST00000367332
ENST00000369846
ENST00000518068
ENST00000321356
ENST00000380455
ENST00000307662
ENST00000368642
ENST00000472185
ENST00000539553
ENST00000517309
ENST00000376389
ENST00000391627
ENST00000549505
ENST00000557021
ENST00000382224
ENST00000340384
ENST00000570992
ENST00000544451
ENST00000372733
ENST00000330188
ENST00000312970
ENST00000371714
ENST00000495776
ENST00000453295
ENST00000350763
ENST00000341037
ENST00000537320
ENST00000483191
ENST00000287156
ENST00000373970
ENST00000476752
ENST00000224652
ENST00000395048
ENST00000372324
ENST00000606719
ENST00000460012
ENST00000334686
ENST00000450894
ENST00000427869
ENST00000508404
ENST00000219689
ENST00000317811
ENST00000366672
ENST00000453327
ENST00000373383
ENST00000373379
ENST00000324932
ENST00000393946
ENST00000567159
ENST00000457056
ENST00000394166
ENST00000440813
ENST00000368873
ENST00000369325
ENST00000379446
ENST00000504387
ENST00000325327
ENST00000288532
ENST00000393743
ENST00000617176
ENST00000618876
ENST00000427410
ENST00000371026
ENST00000360595
ENST00000539298
ENST00000544745
ENST00000590526
ENST00000575032
ENST00000391947
