Ensembl
ENSG00000090238
ENSG00000143622
ENSG00000227739
ENSG00000136758
missing
ENSG00000085514
ENSG00000011304
ENSG00000050438
ENSG00000108669
ENSG00000165821
ENSG00000164053
ENSG00000196659
ENSG00000142937
missing
ENSG00000275575
ENSG00000149577
ENSG00000093010
ENSG00000167080
ENSG00000150672
ENSG00000167522
ENSG00000105339
ENSG00000112651
ENSG00000196967
ENSG00000197965
ENSG00000151923
ENSG00000234704
ENSG00000108256
ENSG00000188549
ENSG00000142687
ENSG00000101413
ENSG00000103197
ENSG00000125967
ENSG00000144815
ENSG00000107951
ENSG00000067177
ENSG00000134108
ENSG00000197756
ENSG00000197756
ENSG00000197756
ENSG00000104763
ENSG00000168010
ENSG00000149269
ENSG00000070731
ENSG00000168264
ENSG00000173991
ENSG00000198826
ENSG00000124935
ENSG00000164118
ENSG00000160014
ENSG00000109332
ENSG00000109332
ENSG00000143756
ENSG00000110756
ENSG00000062716
ENSG00000114857
ENSG00000211448
ENSG00000003436
ENSG00000162734
ENSG00000167196
ENSG00000167196
ENSG00000110436
ENSG00000117519
ENSG00000179299
ENSG00000161010
ENSG00000161010
ENSG00000161010
ENSG00000137880
ENSG00000070081
ENSG00000011523
ENSG00000254692
ENSG00000143303
ENSG00000155508
ENSG00000141736
ENSG00000141736
ENSG00000127990
ENSG00000143436
ENSG00000159140
ENSG00000143036
ENSG00000100307
ENSG00000197562
ENSG00000142186
ENSG00000141452
ENSG00000048649
ENSG00000229353
ENSG00000112146
ENSG00000163947
ENSG00000125814
ENSG00000206450
ENSG00000176386
ENSG00000152767
ENSG00000139990
ENSG00000135778
ENSG00000135778
ENSG00000196199
ENSG00000090661
ENSG00000198825
ENSG00000175197
ENSG00000010704
ENSG00000278062
ENSG00000161011
ENSG00000119723
ENSG00000170889
ENSG00000171680
ENSG00000178252
ENSG00000179918
ENSG00000109184
ENSG00000120093
missing
ENSG00000101417
ENSG00000198382
ENSG00000027075
ENSG00000197302
ENSG00000135535
ENSG00000206503
ENSG00000206503
ENSG00000105499
ENSG00000167978
ENSG00000185686
ENSG00000142864
ENSG00000119714
ENSG00000156508
ENSG00000174748
ENSG00000174748
ENSG00000071967
ENSG00000163694
ENSG00000116299
ENSG00000116299
ENSG00000184205
ENSG00000100603
ENSG00000164631
ENSG00000183696
ENSG00000075651
ENSG00000060339
ENSG00000167526
ENSG00000167733
ENSG00000173933
ENSG00000136870
ENSG00000274081
ENSG00000143416
ENSG00000143416
ENSG00000143416
ENSG00000175575
ENSG00000174373
ENSG00000138835
ENSG00000135365
ENSG00000135241
ENSG00000143252
ENSG00000163050
ENSG00000065150
ENSG00000125755
ENSG00000182511
ENSG00000270149
ENSG00000103591
ENSG00000188603
ENSG00000138078
ENSG00000204628
ENSG00000204628
ENSG00000204628
ENSG00000163867
ENSG00000150593
ENSG00000133740
ENSG00000131018
ENSG00000152582
ENSG00000198105
ENSG00000138061
ENSG00000135968
ENSG00000106479
ENSG00000166128
ENSG00000131196
ENSG00000145476
ENSG00000171204
ENSG00000177853
ENSG00000242335
ENSG00000168374
ENSG00000025039
ENSG00000103479
ENSG00000130227
ENSG00000163431
ENSG00000164576
ENSG00000144589
ENSG00000172139
ENSG00000115255
ENSG00000117143
ENSG00000096093
missing
ENSG00000185291
ENSG00000185825
ENSG00000276187
ENSG00000130695
ENSG00000198081
ENSG00000105388
ENSG00000132680
ENSG00000132680
ENSG00000227715
ENSG00000120438
ENSG00000178974
ENSG00000186300
ENSG00000186300
ENSG00000108953
ENSG00000154914
ENSG00000109103
ENSG00000176978
ENSG00000158805
ENSG00000178773
ENSG00000174444
ENSG00000198718
missing
missing
ENSG00000115919
ENSG00000147872
ENSG00000137154
ENSG00000131771
ENSG00000131771
ENSG00000147689
ENSG00000164237
ENSG00000112081
ENSG00000160695
ENSG00000185787
ENSG00000164463
ENSG00000205413
ENSG00000164949
ENSG00000025156
ENSG00000091622
ENSG00000177125
ENSG00000004139
ENSG00000126814
ENSG00000114391
ENSG00000100802
ENSG00000108848
ENSG00000146963
ENSG00000185722
ENSG00000178809
ENSG00000110169
ENSG00000136450
ENSG00000167653
ENSG00000156804
ENSG00000265972
ENSG00000005700
ENSG00000111671
ENSG00000089356
ENSG00000151287
ENSG00000196950
ENSG00000122367
ENSG00000100722
ENSG00000100722
ENSG00000168090
ENSG00000113732
ENSG00000244242
ENSG00000148225
ENSG00000056097
ENSG00000152620
ENSG00000072310
ENSG00000127870
ENSG00000004897
ENSG00000167074
ENSG00000166140
ENSG00000122257
ENSG00000188263
ENSG00000113407
ENSG00000070423
ENSG00000257923
ENSG00000196531
ENSG00000113552
missing
ENSG00000275246
ENSG00000169241
ENSG00000156374
ENSG00000115484
ENSG00000171163
ENSG00000198862
ENSG00000198862
ENSG00000120334
ENSG00000170525
ENSG00000063177
ENSG00000131620
ENSG00000131620
ENSG00000012822
ENSG00000162078
ENSG00000123562
ENSG00000140718
ENSG00000107625
ENSG00000136560
ENSG00000186814
ENSG00000144895
ENSG00000137575
ENSG00000138363
ENSG00000149591
ENSG00000136144
ENSG00000167468
ENSG00000161265
ENSG00000073150
ENSG00000075131
ENSG00000177427
ENSG00000188234
ENSG00000100422
ENSG00000186448
ENSG00000101447
ENSG00000213199
ENSG00000127511
ENSG00000140859
ENSG00000169193
ENSG00000161544
ENSG00000114902
ENSG00000126803
ENSG00000108821
ENSG00000197563
ENSG00000143569
ENSG00000258388
ENSG00000197712
ENSG00000111674
ENSG00000172780
ENSG00000083857
ENSG00000105516
ENSG00000278540
ENSG00000168610
ENSG00000166734
ENSG00000152556
ENSG00000137166
ENSG00000117305
ENSG00000178567
ENSG00000196498
ENSG00000143842
ENSG00000163904
ENSG00000126804
ENSG00000133142
ENSG00000189308
ENSG00000182220
ENSG00000164941
ENSG00000164941
ENSG00000173226
ENSG00000169083
ENSG00000088888
ENSG00000134222
ENSG00000168350
ENSG00000162896
ENSG00000112851
ENSG00000112851
ENSG00000219626
ENSG00000108639
ENSG00000121931
ENSG00000115758
ENSG00000105372
ENSG00000185818
ENSG00000185499
ENSG00000185499
ENSG00000185499
ENSG00000185499
ENSG00000141582
missing
ENSG00000196684
ENSG00000141738
ENSG00000141738
ENSG00000115594
ENSG00000113763
ENSG00000213639
ENSG00000213639
ENSG00000221909
ENSG00000103260
ENSG00000166509
ENSG00000010319
ENSG00000183137
ENSG00000143590
ENSG00000012171
ENSG00000104140
ENSG00000132002
ENSG00000151748
ENSG00000130023
ENSG00000156381
ENSG00000164088
ENSG00000130826
ENSG00000090924
ENSG00000137507
ENSG00000133065
ENSG00000143258
ENSG00000198408
ENSG00000163704
ENSG00000137601
ENSG00000179846
ENSG00000161057
ENSG00000157881
ENSG00000062725
ENSG00000072135
ENSG00000076344
ENSG00000167996
ENSG00000167996
missing
ENSG00000164924
ENSG00000107938
ENSG00000007402
ENSG00000241553
ENSG00000243989
ENSG00000197496
ENSG00000030419
ENSG00000125999
ENSG00000125999
ENSG00000100033
ENSG00000158552
ENSG00000251322
ENSG00000166780
ENSG00000140798
ENSG00000140798
ENSG00000162341
ENSG00000165185
ENSG00000153046
ENSG00000164953
ENSG00000103145
ENSG00000058668
ENSG00000100302
ENSG00000053254
ENSG00000146833
ENSG00000173171
ENSG00000101190
ENSG00000113924
ENSG00000149273
ENSG00000149273
ENSG00000122126
ENSG00000156671
ENSG00000169155
ENSG00000122566
ENSG00000138028
ENSG00000211452
ENSG00000138698
ENSG00000242265
ENSG00000205531
ENSG00000205531
ENSG00000142208
ENSG00000132950
ENSG00000114270
ENSG00000113916
ENSG00000166920
ENSG00000138674
ENSG00000138674
ENSG00000215301
ENSG00000104517
ENSG00000104517
ENSG00000130844
ENSG00000130844
ENSG00000135452
ENSG00000108511
ENSG00000108840
ENSG00000116062
ENSG00000105808
ENSG00000125885
ENSG00000197694
ENSG00000151208
ENSG00000100219
ENSG00000100219
ENSG00000100219
ENSG00000100219
ENSG00000204634
ENSG00000185627
ENSG00000126878
ENSG00000166441
ENSG00000166441
ENSG00000087086
ENSG00000105289
ENSG00000120885
ENSG00000006747
ENSG00000006747
ENSG00000117523
ENSG00000137313
ENSG00000163349
ENSG00000163349
ENSG00000230143
ENSG00000162910
ENSG00000117697
ENSG00000185340
ENSG00000143753
ENSG00000066777
missing
ENSG00000179532
ENSG00000014138
ENSG00000106526
ENSG00000147174
ENSG00000143458
ENSG00000102898
ENSG00000160408
ENSG00000160007
ENSG00000204410
ENSG00000170296
ENSG00000144115
ENSG00000166169
ENSG00000145703
ENSG00000165140
ENSG00000266173
ENSG00000171469
ENSG00000035928
ENSG00000049883
ENSG00000143320
ENSG00000171045
ENSG00000152942
ENSG00000130684
ENSG00000173120
ENSG00000132361
ENSG00000177045
ENSG00000153914
ENSG00000096654
ENSG00000126106
ENSG00000134077
ENSG00000140153
ENSG00000178104
ENSG00000077721
ENSG00000095139
ENSG00000186665
ENSG00000092199
ENSG00000092199
ENSG00000092199
ENSG00000116539
ENSG00000100478
ENSG00000108312
ENSG00000104047
ENSG00000165458
ENSG00000124275
ENSG00000143437
ENSG00000077254
ENSG00000174516
ENSG00000153094
ENSG00000177383
ENSG00000221978
ENSG00000079387
ENSG00000137070
ENSG00000156966
ENSG00000263874
ENSG00000241343
ENSG00000116199
ENSG00000143363
ENSG00000075711
ENSG00000136153
ENSG00000175928
ENSG00000167984
ENSG00000176102
ENSG00000134504
ENSG00000172086
ENSG00000121152
ENSG00000153113
ENSG00000135932
ENSG00000115648
ENSG00000115648
ENSG00000148346
ENSG00000155545
ENSG00000132716
ENSG00000196154
ENSG00000122484
ENSG00000132773
ENSG00000019582
ENSG00000019582
ENSG00000100968
ENSG00000116857
ENSG00000135338
ENSG00000198363
ENSG00000013441
ENSG00000124588
ENSG00000176769
ENSG00000156471
ENSG00000137312
ENSG00000244687
ENSG00000178177
ENSG00000168300
ENSG00000117859
ENSG00000117859
ENSG00000117859
ENSG00000107669
ENSG00000140465
ENSG00000117411
ENSG00000113712
ENSG00000114805
ENSG00000225553
ENSG00000110881
ENSG00000094841
ENSG00000110713
ENSG00000173227
ENSG00000184281
ENSG00000135341
ENSG00000110871
ENSG00000275851
ENSG00000152763
ENSG00000125744
ENSG00000121057
ENSG00000198625
ENSG00000141293
ENSG00000229524
ENSG00000117543
ENSG00000214530
ENSG00000158467
ENSG00000167964
ENSG00000137332
ENSG00000118162
ENSG00000110492
ENSG00000004487
ENSG00000110321
ENSG00000242028
ENSG00000162676
ENSG00000099622
ENSG00000099622
ENSG00000166173
ENSG00000108061
ENSG00000144061
ENSG00000118513
ENSG00000123384
ENSG00000118514
ENSG00000131791
ENSG00000090060
ENSG00000278662
ENSG00000023608
ENSG00000080822
ENSG00000151881
ENSG00000114770
ENSG00000115875
ENSG00000064886
ENSG00000159459
ENSG00000275013
ENSG00000110047
ENSG00000051825
ENSG00000051825
ENSG00000102409
ENSG00000082641
ENSG00000082641
ENSG00000082641
ENSG00000118197
ENSG00000137821
ENSG00000226560
ENSG00000133318
ENSG00000116574
ENSG00000189079
ENSG00000110057
ENSG00000115204
ENSG00000144381
ENSG00000115866
ENSG00000146278
ENSG00000028528
ENSG00000267680
ENSG00000011485
ENSG00000162419
ENSG00000235696
ENSG00000169255
ENSG00000167986
ENSG00000167986
ENSG00000068724
ENSG00000168439
ENSG00000168439
ENSG00000124104
ENSG00000124490
ENSG00000092108
ENSG00000164331
ENSG00000122545
ENSG00000169951
ENSG00000260027
ENSG00000133962
ENSG00000183814
ENSG00000242866
ENSG00000250510
ENSG00000157303
ENSG00000161249
ENSG00000161249
ENSG00000047579
ENSG00000104067
ENSG00000198040
ENSG00000079101
ENSG00000163960
ENSG00000182718
missing
ENSG00000141753
ENSG00000104529
ENSG00000196712
ENSG00000134333
ENSG00000134202
ENSG00000080189
ENSG00000116209
ENSG00000116209
ENSG00000112237
ENSG00000086548
ENSG00000184007
ENSG00000166840
ENSG00000073849
ENSG00000117139
ENSG00000250571
ENSG00000174233
ENSG00000198945
ENSG00000225614
ENSG00000144893
ENSG00000164440
ENSG00000114378
ENSG00000163931
ENSG00000163931
ENSG00000164828
ENSG00000128309
ENSG00000169957
ENSG00000143669
ENSG00000255302
ENSG00000170043
ENSG00000166974
ENSG00000131100
ENSG00000204128
ENSG00000095787
ENSG00000141527
ENSG00000176454
missing
ENSG00000206480
ENSG00000103510
ENSG00000117280
ENSG00000117280
ENSG00000136527
ENSG00000173868
ENSG00000178950
ENSG00000105948
ENSG00000196693
ENSG00000158234
ENSG00000168781
ENSG00000163517
ENSG00000125450
ENSG00000068650
ENSG00000198807
ENSG00000254986
ENSG00000197958
ENSG00000077684
ENSG00000106733
ENSG00000119013
ENSG00000197056
ENSG00000181163
ENSG00000114812
ENSG00000069849
ENSG00000073921
ENSG00000160218
ENSG00000079739
ENSG00000177426
ENSG00000177426
ENSG00000163320
ENSG00000133731
ENSG00000137642
ENSG00000137642
ENSG00000164615
ENSG00000175984
ENSG00000159210
ENSG00000177156
ENSG00000149499
ENSG00000101966
ENSG00000143434
ENSG00000161016
ENSG00000169629
ENSG00000140853
ENSG00000056586
ENSG00000056586
ENSG00000177685
ENSG00000131748
ENSG00000131748
ENSG00000131748
ENSG00000159164
ENSG00000087191
ENSG00000141013
ENSG00000181315
ENSG00000117385
ENSG00000119703
ENSG00000232040
ENSG00000189060
ENSG00000189377
ENSG00000146676
ENSG00000178718
ENSG00000112096
ENSG00000139410
ENSG00000262576
ENSG00000145592
ENSG00000155287
ENSG00000115827
ENSG00000233323
ENSG00000070756
missing
ENSG00000134240
ENSG00000134240
ENSG00000198939
ENSG00000160058
ENSG00000153234
ENSG00000121486
ENSG00000130997
ENSG00000112763
ENSG00000144120
ENSG00000224501
ENSG00000165861
ENSG00000274779
ENSG00000023330
ENSG00000248098
ENSG00000107949
ENSG00000130066
ENSG00000047365
ENSG00000074370
ENSG00000146872
ENSG00000059145
ENSG00000072778
ENSG00000135297
ENSG00000114735
ENSG00000135164
ENSG00000114354
ENSG00000136279
ENSG00000243570
ENSG00000105708
ENSG00000184206
ENSG00000162065
ENSG00000173917
ENSG00000163702
ENSG00000102221
missing
ENSG00000263001
ENSG00000147677
ENSG00000071082
ENSG00000175193
ENSG00000090905
ENSG00000024048
ENSG00000136999
ENSG00000163472
ENSG00000056998
ENSG00000174405
ENSG00000135373
ENSG00000138347
ENSG00000095713
ENSG00000178372
ENSG00000168228
ENSG00000174842
ENSG00000185100
ENSG00000139629
ENSG00000139629
ENSG00000183214
ENSG00000165671
ENSG00000126214
ENSG00000090266
ENSG00000130707
ENSG00000111752
ENSG00000110090
ENSG00000254772
ENSG00000008196
ENSG00000108262
ENSG00000282130
ENSG00000036054
ENSG00000114626
ENSG00000157800
ENSG00000204920
ENSG00000148396
ENSG00000185561
ENSG00000144959
ENSG00000197114
ENSG00000120533
ENSG00000166532
ENSG00000111275
ENSG00000111275
ENSG00000277303
ENSG00000103852
ENSG00000096006
ENSG00000196678
ENSG00000266086
ENSG00000135821
ENSG00000147526
ENSG00000205730
ENSG00000079134
ENSG00000198355
missing
ENSG00000163053
ENSG00000197111
ENSG00000232280
ENSG00000143578
ENSG00000244754
ENSG00000244754
ENSG00000119801
ENSG00000155366
ENSG00000166801
ENSG00000166801
ENSG00000084676
ENSG00000273604
ENSG00000275023
ENSG00000121073
ENSG00000141741
ENSG00000078403
ENSG00000159208
ENSG00000198218
ENSG00000235017
ENSG00000048392
ENSG00000017260
ENSG00000185129
ENSG00000102897
ENSG00000138764
ENSG00000105997
ENSG00000204120
ENSG00000204120
ENSG00000119408
ENSG00000006534
ENSG00000105662
ENSG00000185267
ENSG00000124508
ENSG00000137221
ENSG00000277956
ENSG00000176842
ENSG00000101473
ENSG00000196597
ENSG00000186468
ENSG00000100938
ENSG00000148660
ENSG00000239754
ENSG00000258890
ENSG00000198000
ENSG00000274474
ENSG00000274474
ENSG00000138798
ENSG00000101040
ENSG00000101040
ENSG00000274429
ENSG00000198561
ENSG00000172466
ENSG00000121064
ENSG00000273594
ENSG00000181061
ENSG00000241534
ENSG00000213983
ENSG00000100726
ENSG00000177954
ENSG00000025293
ENSG00000167258
ENSG00000167258
ENSG00000167258
ENSG00000167258
ENSG00000203972
ENSG00000168958
ENSG00000135503
ENSG00000090006
ENSG00000132507
ENSG00000132507
ENSG00000184117
ENSG00000077782
ENSG00000050327
ENSG00000136436
ENSG00000136436
ENSG00000206372
ENSG00000177595
ENSG00000165795
ENSG00000189376
ENSG00000178498
ENSG00000138381
ENSG00000156802
ENSG00000261011
ENSG00000225760
ENSG00000282171
ENSG00000239882
ENSG00000182841
ENSG00000235687
ENSG00000244026
ENSG00000161912
ENSG00000256612
ENSG00000256612
ENSG00000204789
ENSG00000259948
ENSG00000172460
ENSG00000224081
ENSG00000234420
ENSG00000224920
